Id,Label,type,budget,zip,interestPercentage
R000531,VCD Regionalverband Großraum Nürnberg e.V.,Verein/Verband,10000.0,90443.0,0.0
R005018,Verbraucherzentrale Rheinland-Pfalz e.V.,Verein/Verband,10000.0,55116.0,0.1
R001182,OHB Digital Connect GmbH,Unternehmen,10000.0,28359.0,0.0
R000490,Bundesverband für Kindertagespflege,Verein/Verband,10000.0,12437.0,0.0
R004901,Asklepios-ASB Krankenhaus Radeberg GmbH,Unternehmen,10000.0,1454.0,0.0
R001436,Electric Empire - Bundesverband Elektrokleinstfahrzeuge e.V.,Verein/Verband,10000.0,14172.0,0.0
R005594,,Consulting,10000.0,,0.0285714285714285
R005591,JoinPolitics Komplementär GmbH,Verein/Verband,10000.0,13347.0,0.0
R004902,BochumerBund,,10000.0,44789.0,0.0
R004906,Communardo Software GmbH,Unternehmen,10000.0,1129.0,0.4444444444444444
R004899,Hessenmed e.V. ,Verein/Verband,10000.0,36039.0,0.0
R005593,,Consulting,10000.0,,0.0285714285714285
R004896,"Artgerechte Tiergesundheit, ATG",Verein/Verband,10000.0,65929.0,0.0
R005031,fiskaly GmbH,Unternehmen,0.0,,0.2222222222222222
R005030,Feministische Medizin e.V.,Verein/Verband,0.0,10405.0,0.0
R001320,gegen-missbrauch e.V.,Verein/Verband,0.0,37075.0,0.0
R005022,FSG-Nobiskrug Holding GmbH,Unternehmen,0.0,24939.0,0.0
R005109,Adbites GmbH,Unternehmen,0.0,44892.0,0.0
R001313,Düsseldorfer Kreis - Initiative für Qualität und Verbraucherschutz im Glücksspielwesen,Verein/Verband,0.0,9117.0,0.0
R005020,DGT e. V. Deutsche Gesellschaft für Tierheilpraktiker und Tierphysiotherapeuten ,Verein/Verband,0.0,26844.0,0.0
R005019,Bundesverband Emissionshandel und Klimaschutz e. V.,Verein/Verband,0.0,10587.0,0.0
R005026,Samsung Electronics Europe,Unternehmen,0.0,,0.4444444444444444
R005057,Bundesverband der Ärztlichen Leitungen Rettungsdienst Deutschland e. V.,Verein/Verband,0.0,61169.0,0.0
R005017,Verkehrsclub Deutschland Landesverband Saarland e. V. ,Verein/Verband,0.0,66111.0,0.0
R001322,Sanomed Sanitätshaus für Othopädie- und Rehbilitationstechnik GmbH,Unternehmen,0.0,55566.0,0.0
R005011,FGW e.V. - Fördergesellschaft Windenergie und andere Dezentrale Energien,Verein/Verband,0.0,10117.0,0.0
R001279,Diamant- und Edelsteinbörse Idar-Oberstein e.V.,,0.0,55743.0,0.0
R001277,Forum Flexible Arbeit,Verein/Verband,0.0,10117.0,0.0
R005060,,Unternehmen,0.0,,0.0
R005101,Berufsverband Saarländischer Heilpraktiker e.V.,Verein/Verband,0.0,66333.0,0.0
R005032,ELP GmbH European Logistic Partners,Unternehmen,0.0,42115.0,0.0
R005088,Venture Leap GmbH,Unternehmen,0.0,10625.0,0.1538461538461538
R001241,Allianz fairer Tickethandel,Verein/Verband,0.0,10117.0,0.15
R005099,KlimaUnion e.V.,,0.0,10587.0,0.0238095238095238
R005194,,,0.0,,0.056338028169014
R005035,Doctors for Choice Germany e.V.,Verein/Verband,0.0,10243.0,0.0
R001294,Novartis Deutschland GmbH,Unternehmen,0.0,90429.0,0.0
R005180,MOLABO,Unternehmen,0.0,85521.0,0.0
R005181,,,0.0,,0.0
R005242,Bundesdirektorenkonferenz (BDK),Verein/Verband,0.0,76889.0,0.0
R001022,Forum Veranstaltungswirtschaft (FVAW),,0.0,30179.0,0.0
R005239,Bundesverband für Teilnehmergemeinschaften e.V. (BTG),Verein/Verband,0.0,39218.0,0.0
R001028,Deutscher Sozialgerichtstag e.V.,Verein/Verband,0.0,34119.0,0.0
R001031,Kreisbauernverband Unstrut-Hainich e.V.,Verein/Verband,0.0,99974.0,0.0
R005233,Bundesverband Meeresmüll e.V.,Verein/Verband,0.0,20457.0,0.0
R005232,Deutsche Meeresstiftung,Verein/Verband,0.0,20457.0,0.0
R005228,Metallwerk Elisenhütte GmbH,Unternehmen,0.0,56377.0,0.0
R005225,Lieferando (yd. yourdelivery GmbH),Unternehmen,0.0,10997.0,0.1764705882352941
R005200,Gesundheit Berlin-Brandenburg e.V.,Verein/Verband,0.0,10969.0,0.0
R005197,Zentralrat Deutscher Sinti und Roma e.V.,Verein/Verband,0.0,69117.0,0.037037037037037
R001075,"Toyota Motor Europe NV/SA, Berlin Office",Unternehmen,0.0,10117.0,0.0
R005188,Experian PLC,Unternehmen,0.0,,0.1875
R001083,Kooperationsverbund Familienbildung (KO:FA),Verein/Verband,0.0,48149.0,0.0
R005112,,Consulting,0.0,,0.0
R001205,,Consulting,0.0,,0.3333333333333333
R001850,Bundesvereinigung Logistik (BVL) e.V.,Verein/Verband,0.0,28195.0,0.15625
R005025,"Samsung Electronics Co., Ltd.",Unternehmen,0.0,,0.4444444444444444
R005045,Gasfin Development S.A.,Unternehmen,0.0,,0.0
R005082,,Verein/Verband,0.0,,0.0
R005246,,Unternehmen,0.0,,0.4545454545454545
R005081,Regionalbauernverband Erzgebirge e.V.,Verein/Verband,0.0,9518.0,0.0
R005079,CIOPORA Deutschland e. V.,Verein/Verband,0.0,10117.0,0.0
R005411,Shell EV Charging Solutions Germany GmbH,Unternehmen,0.0,10243.0,0.0
R005410,ONE-Dyas B.V.,Unternehmen,0.0,,0.0
R005452,Toll Collect GmbH,Unternehmen,0.0,10785.0,0.0
R005456,Fédération bancaire française,Verein/Verband,0.0,,0.0
R005459,E-GAP S.r.l.,Unternehmen,0.0,,0.0
R005460,Krisenchat gemeinnützige GmbH,Verein/Verband,0.0,10779.0,0.0
R000692,Strategiebüro Nord,Consulting,0.0,28325.0,0.0408163265306122
R000693,"Evangelisches Seniorenwerk, Bundesverband für Männer und Frauen im Ruhestand e.V.",Verein/Verband,0.0,12163.0,0.0
R000694,Klimamitbestimmung e.V.,Verein/Verband,0.0,10593.0,0.0
R005483,Verband der Sportboot- und Schiffbau-Sachverständigen e.V.,Verein/Verband,0.0,50829.0,0.0
R005482,Fachverband Seenot-Rettungsmittel e.V. ,Verein/Verband,0.0,50829.0,0.0
R005481,Fujirebio Europe N.V.,Unternehmen,0.0,,0.0
R005478,Verband für Mediation in Deutschland e. V.,Verein/Verband,0.0,45473.0,0.0
R005477,Patria Oyj,Unternehmen,0.0,,0.0
R005474,Westport Fuel Systems Italia S.r.l.,Unternehmen,0.0,,0.0
R005473,Squarehead Technology,Unternehmen,0.0,,0.0
R000721,Asklepios Klinik Service Göttingen GmbH,Unternehmen,0.0,37081.0,0.0
R005472,TIN-Rechtshilfe,Verein/Verband,0.0,10052.0,0.0
R005178,Vertanical GmbH,Unternehmen,0.0,82166.0,0.0
R005471,ATICOM - Fachverband der Berufsübersetzer und Berufsdolmetscher e.V.,Verein/Verband,0.0,45529.0,0.0
R000733,BPI Landesverband Nord,Verein/Verband,0.0,30880.0,0.032258064516129
R005415,NovoCure GmbH,Unternehmen,0.0,81925.0,0.0666666666666666
R005416,AIO-Studien-gGmbH,Unternehmen,0.0,14057.0,0.0
R000807,Kompetenznetzwerk Enterale Ernährung,,0.0,10785.0,0.0
R005258,Forum Ebenhausen - Freundeskreis der Stiftung Wissenschaft und Politik e.V.,Verein/Verband,0.0,10643.0,0.0
R005075,Deutsche Atemwegsliga e.V.,Verein/Verband,0.0,33175.0,0.0
R005074,Katholischer Pflegeverband e.V.,Verein/Verband,0.0,93055.0,0.0
R001256,Bündnis für Gemeinnützigkeit,Verein/Verband,0.0,10117.0,0.0
R005073,Bürgerinitiative Gemeinwohl-Lobby,Verein/Verband,0.0,58511.0,0.0
R001263,Landesseniorenrat Baden-Württemberg e.V.,Verein/Verband,0.0,70191.0,0.0
R001266,Nautischer Verein zu Hamburg,Verein/Verband,0.0,22767.0,0.0
R001269,Weiterbildung Hamburg e. V.,Verein/Verband,0.0,20537.0,0.0
R005061,LobbyKreisBerlin,Verein/Verband,0.0,10117.0,0.0689655172413793
R005257,AHK Thailand,,0.0,,0.0
R005431,Cosmonauts and Kings GmbH,Consulting,0.0,10559.0,0.1739130434782608
R005420,VCD-Arbeitskreis Flugverkehr,Verein/Verband,0.0,10179.0,0.0
R005451,Verein Couleurs Afrik-die Farben Afrikas e.V.,Verein/Verband,0.0,19053.0,0.0
R005443,energielenker BGA Drei GmbH & Co. KG,Unternehmen,0.0,48155.0,0.0
R000764,Gesellschaft für Virologie e.V.,Verein/Verband,0.0,63743.0,0.0
R005439,TCP Energiees GmbH & Co. KG,Unternehmen,0.0,7745.0,0.0
R005436,Wirtschaftskomitee Deutschland e.V.,,0.0,10117.0,0.0
R000772,Fachverband Deutscher Sprachschulen und Sprachreise-Veranstalter e.V. (FDSV),Unternehmen,0.0,10435.0,0.0
R000778,Akademie für Rechtskultur und Rechtspädagogik e.V.,Verein/Verband,0.0,3238.0,0.0
R000799,Diabetes@Work,,0.0,10785.0,0.0
R005267,Bundesverband der Recherche- und Informationsstellen Antisemitismus e.V. ,Verein/Verband,0.0,10413.0,0.0
R000800,Oncology@Work,,0.0,10117.0,0.0
R003733,Bund Deutscher Verwaltungsrichter und Verwaltungsrichterinnen e.V.,Verein/Verband,0.0,10117.0,0.0666666666666666
R005176,Bundesverband Schwimmbad & Wellness e.V.,Verein/Verband,0.0,50676.0,0.0
R001181,Forum Medien und Entwicklung - fome,Verein/Verband,0.0,52064.0,0.4444444444444444
R003943,VCD Regionalverband Südbaden,Verein/Verband,0.0,79106.0,0.0
R003936,Deutsche Gesellschaft für Neurologie,Verein/Verband,0.0,10117.0,0.0
R002687,,,0.0,,0.0
R002690,Ärztinnen und Ärzte für individuelle Impfentscheidung e.V.,Verein/Verband,0.0,10961.0,0.0
R003921,Verbändeplattform Weidetierhaltung und Wolf,Verein/Verband,0.0,57520.0,0.0
R003918,Deutsche Allianz Meeresforschung,Verein/Verband,0.0,10117.0,0.0
R002732,KAB Bildungswerk in der Diözese Regensburg e.V.,Verein/Verband,0.0,93047.0,0.0357142857142857
R005846,,Consulting,0.0,,0.2222222222222222
R002735,Bündnis KINDERGRUNDSICHERUNG,Verein/Verband,0.0,10963.0,0.0
R003905,Deutsches Nationalkomitee von ICOMOS e.V.,Verein/Verband,0.0,10178.0,0.0
R002758,Deutsche Gesellschaft für Bipolare Störungen e.V.,Verein/Verband,0.0,60528.0,0.0
R002768,"bbi Bundesverband der Baumaschinen-, Baugeräte- und Industriemaschinen-Firmen e.V.",Verein/Verband,0.0,53113.0,0.0
R003898,GEOMAGIC GmbH,Unternehmen,0.0,4129.0,0.0
R003817,ArGe PERSER,Verein/Verband,0.0,10117.0,0.0
R002932,Bundesfachverband Fleisch e. V.,Verein/Verband,0.0,53113.0,0.0
R002941,PETA Science Consortium International e.V.,Verein/Verband,0.0,70499.0,0.0
R003046,BSVI - Bundesvereinigung der Straßenbau- und Verkehrsingenieure e.V. ,Verein/Verband,0.0,80331.0,0.0
R003049,RAL-Gütegemeinschaft Mittelstandsorientierte Kommunalverwaltungen e.V. ,,0.0,75365.0,0.0
R003055,Berufsverband der Landschaftsökologen Baden-Württemberg e.V.,Verein/Verband,0.0,79227.0,0.0
R003062,Waldbesitzerverband für Thüringen,Verein/Verband,0.0,99885.0,0.0
R003066,Leben mit Behinderung Hamburg Sozialeinrichtungen Gemeinnützige GmbH,Unternehmen,0.0,22303.0,0.0
R003950,Initiative Lieferkettengesetz,Verein/Verband,0.0,10963.0,0.0
R002660,Mylan Germany GmbH (A Viatris Company),Unternehmen,0.0,61352.0,0.0
R002774,AJA Arbeitskreis gemeinnütziger Jugendaustausch ,Verein/Verband,0.0,10119.0,0.0
R003870,SMS Seabed Mineral Services GmbH,Unternehmen,0.0,86529.0,0.0
R002820,SVDiPA-Allianz,,0.0,10409.0,0.25
R000827,Berliner Erklärung - Deutschlandweites Bündnis zur Gleichstellung,,0.0,10707.0,0.04
R002796,"VIW-Verband für interkulturelle Wohlfahrtspflege, Empowerrment und Diversity",Verein/Verband,0.0,10785.0,0.0
R002797,Landesinnungsverband des Schornsteinfegerhandwerks Brandenburg,Verein/Verband,0.0,14770.0,0.0
R002803,Bündnis Ausstieg aus dem Tierversuch,,0.0,51143.0,0.0
R003875,Arbeitsgemeinschaft der Schwerbehindertenvertretungen des Bundes (AGSVB),,0.0,10115.0,0.0
R003874,MittelrheinStrom UG & Co. 560 KG,Unternehmen,0.0,55411.0,0.0
R003872,Deutsche Gesellschaft für Chirurgie e.V.,Verein/Verband,0.0,10117.0,0.0
R002819,Deutsche Gesellschaft für Luft-und Raumfahrt - Lilienthal-Oberth e.V.,Verein/Verband,0.0,53175.0,0.0
R003714,Verband der Fachplaner Gastronomie * Hotellerie * Gemeinschaftsverpflegung e.V. (VdF),Verein/Verband,0.0,13086.0,0.1363636363636363
R003894,,,0.0,,0.0
R002824,VDDW - Verband der deutschen Wasser- und Wärmezählerindustrie e.V.,Verein/Verband,0.0,50968.0,0.1818181818181818
R002832,Deutsch-Ungarische Industrie- und Handelskammer,Verein/Verband,0.0,,0.0
R002834,,,0.0,,0.0
R002871,VCD Landesverband Bremen e.V. ,Verein/Verband,0.0,28203.0,0.0
R003832,,Verein/Verband,0.0,,0.0
R002884,Wirtschaftskoalition Daten & Digitales,,0.0,10117.0,0.3571428571428571
R003818,Deutsches Museum von Meisterwerken der Naturwissenschaft und Technik,,0.0,80538.0,0.0
R003882,LBBW Immobilien Kommunalentwicklung GmbH,Consulting,0.0,70191.0,0.0
R003892,DECHEMA Gesellschaft für Chemische Technik und Biotechnologie e.V.,Verein/Verband,0.0,60486.0,0.0
R003067,"Leben mit Behinderung Hamburg, Elternverein e.V.",Verein/Verband,0.0,22303.0,0.0
R003071,BAGSV - Bundesarbeitsgemeinschaft Selbständigenverbände,,0.0,80331.0,0.0416666666666666
R003072,Bauernverband Güstrow e.V.,Verein/Verband,0.0,17166.0,0.0333333333333333
R005146,Bund zur Förderung Sehbehinderter e.V. (BFS),Verein/Verband,0.0,40210.0,0.0666666666666666
R003754,Stiftung Assistenzhund gGmbH ,Verein/Verband,0.0,60314.0,0.0
R004564,FitX Deutschland GmbH,Unternehmen,0.0,40789.0,0.0
R001873,Konferenz der Landesfrauenräte (KLFR),Verein/Verband,0.0,55399.0,0.0
R000691,,Consulting,0.0,,0.0408163265306122
R005142,,,0.0,,0.0
R005174,Stiftung Jeder Mensch e.V. ,Verein/Verband,0.0,69121.0,0.0
R005168,,Consulting,0.0,,0.0
R001128,Energieintensive Industrien in Deutschland,,0.0,10117.0,0.0
R001131,Deutsche Gesellschaft für Geotechnik e.V.,Verein/Verband,0.0,45008.0,0.0
R005144,Verband Deutscher KonzertChöre e.V.,Verein/Verband,0.0,99425.0,0.0
R003764,Berufsverband des Deutschen Münzenfachhandels e.V.,Verein/Verband,0.0,50937.0,0.0
R005143,Europäische Akademie Mecklenburg-Vorpommern e.V. ,Verein/Verband,0.0,17192.0,0.0
R005137,QRC Qualitätsring Coaching und Beratung e.V.,Verein/Verband,0.0,70794.0,0.0
R005111,Bundesarbeitsgemeinschaft von Selbsthilfeeinrichtungen - Solidargemeinschaften im Gesundheitswesen e.V. (BASSG) ,Verein/Verband,0.0,28195.0,0.0
R005135,Idorsia Pharmaceuticals Germany GmbH,Unternehmen,0.0,80335.0,0.12
R005133,SOLYTIC GmbH,Unternehmen,0.0,10115.0,0.1818181818181818
R005129,,Unternehmen,0.0,,0.0
R005128,Verband für Elektroschifffahrt und Ladeinfrastruktur e.V.,Verein/Verband,0.0,14163.0,0.0
R005123,IDT Biologika GmbH,Unternehmen,0.0,6861.0,0.0
R005122,Deutsche Gesellschaft für Endokrinologie e.V.,Verein/Verband,0.0,90518.0,0.0
R003760,Sächsische Schweiz Kliniken GmbH,Unternehmen,0.0,1855.0,0.0
R003025,Verband Unbemannte Luftfahrt,Verein/Verband,0.0,10117.0,0.04
R003081,Initiativkreis Ruhr GmbH,Unternehmen,0.0,45128.0,0.0
R003040,Landessportbund Niedersachsen,Verein/Verband,0.0,30169.0,0.0
R003092,Planet Payment Germany GmbH,Unternehmen,0.0,80637.0,0.0
R003094,,,0.0,,0.0
R003104,Aktionsbündnis Tourismusvielfalt (ATV),,0.0,82008.0,0.12
R003110,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,0.0,38124.0,0.0
R003118,Europäische Akademie Bayern e.V.,Verein/Verband,0.0,80335.0,0.0
R003715,Bundesverband der Träger im Beschäftigtentransfer e. V.,Verein/Verband,0.0,42117.0,0.0
R003748,Bristol Myers Squibb-Stiftung Immunonkologie,Verein/Verband,0.0,90762.0,0.0
R003752,Arbeitsgemeinschaft für Kinder- und Jugendhilfe - AGJ,Verein/Verband,0.0,10781.0,0.0
R002949,Bundeskonferenz Veranstaltungswirtschaft,Verein/Verband,0.0,10969.0,0.0
R003800,Arbeitskreis HR,Verein/Verband,0.0,10719.0,0.0727272727272727
R003772,Koordinierungskreis ILO 169,Verein/Verband,0.0,50670.0,0.0
R002955,Sicherheitsnetzwerk München e.V.,Verein/Verband,0.0,85748.0,0.1785714285714285
R002956,Experten Allianz für Gesundheit e.V.,Verein/Verband,0.0,33602.0,0.0
R002979,Stiftung Gemeinsames Rücknahmesystem Batterien,Verein/Verband,0.0,20097.0,0.0
R002980,Universitätsallianz (UA) 11+ / German University Alliance (UA) 11+ e. V.,Verein/Verband,0.0,10178.0,0.0
R003785,Goduni International GmbH,Consulting,0.0,72074.0,0.0
R003000,Arbeitsgemeinschaft der sächsischen Handwerkskammern,Verein/Verband,0.0,9116.0,0.0
R003004,Memento Preis für vernachlässigte Krankheiten ,Verein/Verband,0.0,33602.0,0.0
R003778,,Consulting,0.0,,0.0
R003008,CNG-Club,Verein/Verband,0.0,80796.0,0.0
R005465,Wirtschaftsjunioren Nord Westfalen,,0.0,48151.0,0.0909090909090909
R004624,German Datacenter Association e.V.,Verein/Verband,0.0,60314.0,0.2857142857142857
R000830,Deutsche Hochschulmedizin (DHM),,0.0,10559.0,0.0
R005404,Gesellschaft für Mehrwegmanagement Verwaltung mbH,Unternehmen,0.0,50829.0,0.0
R004903,The Kvinna till Kvinna Foundation,,0.0,,0.0
R004898,Gesundheitsnetz Osthessen eG,Verein/Verband,0.0,36039.0,0.0
R004895,EDG Deutschland Service GmbH,Unternehmen,0.0,22087.0,0.0
R004793,Deutsch-Kanadische Industrie- und Handelskammer (AHK Kanada),Verein/Verband,0.0,,0.0
R001451,Verkehrsclub Deutschland e.V. Kreisverband Esslingen,Verein/Verband,0.0,73728.0,0.0
R001457,"Gregor Mendel Stiftung, c/o GFPi Service GmbH",Verein/Verband,0.0,53115.0,0.0
R004891,Deutsches Kupferinstitut Berufsverband e.V.,Verein/Verband,0.0,40547.0,0.0
R001459,Die Deutsche Kreditwirtschaft,,0.0,10785.0,0.0425531914893617
R004890,Luther Nierer Rechtsanwälte Partnerschaft mbB,,0.0,10117.0,0.0384615384615384
R001462,Berliner Energie- und Klimakreis (BEKKs),,0.0,10117.0,0.0
R004881,Landesverband Friseure & Kosmetik Rheinland,Verein/Verband,0.0,54595.0,0.0
R001418,Deutscher Apothekerverband e. V.,Verein/Verband,0.0,10557.0,0.0
R004919,Gravenbrucher Kreis,Verein/Verband,0.0,60528.0,0.0
R004925,Bundesarbeitsgemeinschaft religiös begründeter Extremismus e. V. (BAG RelEx),Verein/Verband,0.0,10969.0,0.0
R004927,Die Agenda - Agentur für politische Kommunikation GbR,Consulting,0.0,14532.0,0.0
R004978,Informationsnetzwerk Homöopathie,,0.0,64380.0,0.0
R004973,Patient21 GmbH,Unternehmen,0.0,10719.0,0.0
R004972,Apellis Germany GmbH,Unternehmen,0.0,80687.0,0.0
R001362,Kompetenznetzwerk nuklearonkologische Patientenversorgung,Verein/Verband,0.0,10117.0,0.0
R004963,Landessportbund Thüringen e.V.,Verein/Verband,0.0,99096.0,0.0
R004959,Bundesverband Porenbetonindustrie e.V.,Verein/Verband,0.0,10969.0,0.0
R001437,Deutsche Gesellschaft für Kinderzahnheilkunde e.V. (DGKiZ),Verein/Verband,0.0,97080.0,0.0
R001433,KfH Kuratorium für Dialyse und Nierentransplantation e. V.,Verein/Verband,0.0,63263.0,0.0
R001432,Treaty Alliance Deutschland,Verein/Verband,0.0,10963.0,0.0
R004643,Corinna Kawaters Kommunikationsberatung,Unternehmen,0.0,44866.0,0.0
R001731,,,0.0,,0.0
R004665,Defund Syrian Embassy,Verein/Verband,0.0,80639.0,0.0
R004664,ANOA Arbeitsgemeinschaft orthopädischer nicht operativer manualmedizinscher Akutkliniken e.V.,Verein/Verband,0.0,55430.0,0.0
R004663,GenderCC-Women for Climate Justice e.V.,Verein/Verband,0.0,10115.0,0.0
R004660,Pestalozzi-Fröbel-Verband e.V.,Verein/Verband,0.0,10551.0,0.0
R004657,Senior Experten Service - Stiftung der Deutschen Wirtschaft für internationale Zusammenarbeit,Verein/Verband,0.0,53113.0,0.0
R004653,Unabhängiges Institut für Umweltfragen e.V.,Verein/Verband,0.0,10405.0,0.0566037735849056
R004652,Deutsche Gesellschaft für Palliativmedizin e. V.,Verein/Verband,0.0,10713.0,0.0
R001754,Bellevue di Monaco eG,Verein/Verband,0.0,80469.0,0.0
R004638,Landesverband sächsischer Mehrgenerationenhäuser e.V.,Verein/Verband,0.0,1445.0,0.0
R004912,Deutsche Lichttechnische Gesellschaft e. V. (LiTG),Verein/Verband,0.0,10245.0,0.03125
R004636,Initiative Supply Chain Excellence (SCE),Verein/Verband,0.0,15745.0,0.0
R004633,VDM Metals Holding GmbH,Unternehmen,0.0,58791.0,0.032258064516129
R004632,Fatigatio e.V.,Verein/Verband,0.0,10117.0,0.0
R004628,Freiburger Kreis e.V.,Verein/Verband,0.0,50226.0,0.0
R004786,Gaskoalition,Verein/Verband,0.0,10117.0,0.0
R001589,Netzwerk gerechter Welthandel,Verein/Verband,0.0,10117.0,0.0
R004991,The Climate Change Organisation (Geschäftsname Climate Group),Verein/Verband,0.0,,0.0
R001449,Verband der Gartenbauvereine in Deutschland e.V. (VGiD),Verein/Verband,0.0,66701.0,0.0
R001419,Arbeitsgemeinschaft Deutscher Apothekerkammern (Bundesapothekerkammer),,0.0,10557.0,0.0
R004955,Deutscher Ausschuss für Mauerwerk e. V.,Verein/Verband,0.0,10969.0,0.0
R004953,Wirtschaftsjunioren bei der Industrie- und Handelskammer zu Schwerin,Verein/Verband,0.0,19053.0,0.0
R004951,Bundesvereinigung der Fahrlehrerverbände e. V.,Verein/Verband,0.0,12103.0,0.0
R001484,Allianz für Gebäude-Energie-Effizienz (geea),,0.0,10115.0,0.0
R004825,Bernhardt IT Management Consulting GmbH,Consulting,0.0,13465.0,0.5714285714285714
R004828,Initiative Klimaneutrales Deutschland gUG,Verein/Verband,0.0,81371.0,0.0
R004879,Kosmos Energy Mauritania,Unternehmen,0.0,,0.0
R001535,Gemeinschaft fachärztlicher Berufsverbände e.V. ,Verein/Verband,0.0,10117.0,0.0
R004878,Kosmos Energy Ltd.,Unternehmen,0.0,,0.0
R004877,Kosmos Energy LLC,Unternehmen,0.0,,0.0
R001479,Tech for Net Zero,,0.0,10115.0,0.0
R001480,dena LNG-Taskforce,,0.0,10115.0,0.0
R001481,Verband deutscher Musikschulen e.V.,Verein/Verband,0.0,53173.0,0.0606060606060606
R001486,Global Alliance Powerfuels,,0.0,10115.0,0.0
R004798,Deutsche Gesellschaft für Kinderwunschberatung - BKiD,Verein/Verband,0.0,64546.0,0.0
R001488,Marktoffensive Erneuerbare Energien,,0.0,10115.0,0.0
R004872,Netzwerk Friedenssteuer e.V.,Verein/Verband,0.0,81377.0,0.0
R001492,Europäische Akademie Nordrhein-Westfalen e.V.,Verein/Verband,0.0,53113.0,0.0
R004862,,Consulting,0.0,,0.1142857142857142
R004848,OptecNet Deutschland e.V.,Verein/Verband,0.0,30419.0,0.0
R004844,Transmutex SA,Unternehmen,0.0,,0.0
R001519,Deutsche Gesellschaft für Schlafforschung und Schlafmedizin e.V. (DGSM),,0.0,7745.0,0.0833333333333333
R001530,Blomenburg Holding GmbH,Unternehmen,0.0,61462.0,0.0
R003138,Poly Z Med GmbH,Unternehmen,0.0,61462.0,0.0
R004794,Shelter Now Germany e.V.,Verein/Verband,0.0,38100.0,0.0
R004799,Deutsche Wanderjugend ,,0.0,34119.0,0.0
R004948,The Exploration Company,Unternehmen,0.0,82234.0,0.0
R004822,ERG,Unternehmen,0.0,20095.0,0.0
R004947,SimplifyU GmbH,Unternehmen,0.0,82467.0,0.2941176470588235
R001387,Brasilien Initiative Berlin,Verein/Verband,0.0,10961.0,0.0
R004943,Die Junge Akademie,,0.0,10117.0,0.0
R004937,MSP Institute - Multi-Stakeholder Processes for Sustainable Development (MSP Institute) ,Verein/Verband,0.0,14165.0,0.0
R004931,Hessische Urologen eG,Verein/Verband,0.0,36039.0,0.0
R001472,Asklepios Kinderklinik Sankt Augustin,Unternehmen,0.0,53757.0,0.0
R001473,biogaspartner,,0.0,10115.0,0.0
R004880,Kosmos Energy Investments Senegal Limited,Unternehmen,0.0,,0.0
R004826,Bündnis zur Reform der Juristischen Ausbildung e.V.,Verein/Verband,0.0,10555.0,0.0
R001543,Dachverband Gemeindepsychiatrie e.V.,Verein/Verband,0.0,50667.0,0.0
R004801,Eurasian Management Solutions GmbH,Unternehmen,0.0,59229.0,0.0
R004819,NABU Mecklenburg-Vorpommern ,Verein/Verband,0.0,19053.0,0.0
R004816,Nationales Suizidpräventionsprogramm für Deutschland,Verein/Verband,0.0,34127.0,0.0434782608695652
R001551,Schwarz Unternehmenskommunikation GmbH & Co. KG,Unternehmen,0.0,74172.0,0.09375
R001554,Schwarz Unternehmenskommunikation International GmbH,Unternehmen,0.0,74172.0,0.09375
R004812,Glyphosat Arbeitsgemeinschaft (GLAR),Verein/Verband,0.0,63450.0,0.0
R004809,Südtiroler Apfelkonsortium,Verein/Verband,0.0,,0.0
R004808,Financial Planning Standards Board Deutschland e.V.,Verein/Verband,0.0,60487.0,0.0
R004807,BDKJ München und Freising (Jugendwerk St. Korbinian e. V.),Verein/Verband,0.0,81667.0,0.0357142857142857
R004805,Runder Tisch Brasilien,Verein/Verband,0.0,79100.0,0.0
R004626,Netzwerk Steuerungs- und Anreizsysteme für eine moderne psychiatrische Versorgung,Verein/Verband,0.0,6268.0,0.0
R004673,Shenzhen Software Industry Association,Verein/Verband,0.0,,0.1590909090909091
R004620,Berliner Forschungsnetzwerk,Verein/Verband,0.0,10117.0,0.0
R005344,HUGO BOSS AG,Unternehmen,0.0,72555.0,0.1111111111111111
R005376,Bundesverband Legasthenie und Dyskalkulie e. V. ,Verein/Verband,0.0,53143.0,0.0
R005368,,,0.0,,0.0
R000865,Klimaschutz-Unternehmen e. V.,Verein/Verband,0.0,14482.0,0.0
R005360,Deutsche Gesellschaft für Allgemein- u. Viszeralchirurgie e. V.,Verein/Verband,0.0,10117.0,0.0
R005359,,Consulting,0.0,,0.0
R005357,Narravero GmbH,Unternehmen,0.0,48143.0,0.1666666666666666
R000875,Deutscher Caravaning Handels-Verband e. V. (DCHV),Verein/Verband,0.0,70499.0,0.0
R005356,Modellflugsportverband Deutschland,Verein/Verband,0.0,38108.0,0.0
R005348,,,0.0,,0.0
R005343,"Bundesverband der Vereins-, Verbands- und Stiftungsgeschäftsführer e.V.",Verein/Verband,0.0,13507.0,0.0
R005399,myStromer,Unternehmen,0.0,,0.0
R004998,ISACA Germany Chapter e. V.,Verein/Verband,0.0,10407.0,0.0
R004992,Rohrleitungssanierungsverband e. V.,Verein/Verband,0.0,20457.0,0.0
R001344,HIV Kooperation,,0.0,10785.0,0.0
R004714,Bündnis ZukunftsBildung,Verein/Verband,0.0,10117.0,0.0
R004729,MenschBank e.V.,Verein/Verband,0.0,4109.0,0.0
R001666,Condor Flugdienst,Unternehmen,0.0,63263.0,0.0
